"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.158716927572704,0.4943,-0.02,0.49,0.5,-0.72,0.06
"ClusIPW",0.360601564538462,0.490366666666667,-0.01,-0.11,-0.09,0.18,0.97
"addIPW",0.497879376715782,0.573366666666667,0.19,0.18,0.52,0.65,0.49
"Oracle",0.619656421716935,0.4961,0,0.63,0.32,0.32,0.63
