"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",-0.051800517776501,0.493866666666667,0.01,0.63,0.18,-0.57,-0.5
"ClusIPW",-0.0169475010036723,0.712566666666667,0.49,0.15,-0.83,0.14,0.18
"addIPW",0.377514366232169,0.737233333333333,0.55,0.26,-0.17,0.08,0.77
"Oracle",0.631813997343053,0.504033333333333,0,0.63,0.32,0.32,0.63
