"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.0682541714728825,0.5036,0,0.7,0.2,-0.64,-0.24
"ClusIPW",0.427466868033371,0.762133333333333,0.57,0.57,0.03,-0.11,0.57
"addIPW",0.518161600379689,0.647966666666667,0.35,0.55,0.66,0.14,0.34
"Oracle",0.633174886499328,0.492933333333333,0,0.63,0.32,0.32,0.63
