"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",-0.0651817356732152,0.553233333333333,0.15,0.53,0.19,-0.62,-0.52
"ClusIPW",0.165855835049187,0.745833333333333,0.56,0.1,0.05,0.82,-0.06
"addIPW",0.54694957072716,0.653933333333333,0.37,0.81,0.05,0.22,0.38
"Oracle",0.61487172038818,0.4969,0,0.63,0.32,0.32,0.63
